Line#,Time,OE,LAT,CLK,SELECT,B2,G2,R2,B1,G1,R1
554,13480,0,0,0,02,0,0,0,0,0,0
555,13520,0,0,1,02,0,0,0,0,0,0
556,13560,0,0,0,02,0,0,0,0,0,0
557,13600,0,0,1,02,0,0,0,0,0,0
558,13640,0,0,0,02,0,0,0,0,0,0
559,13680,0,0,1,02,0,0,0,0,0,0
560,13720,0,0,0,02,0,0,0,0,0,0
561,13760,0,0,1,02,0,0,0,0,0,0
562,13800,0,0,0,02,0,0,0,0,0,0
563,13840,0,0,1,02,0,0,0,0,0,0
564,13880,0,0,0,02,0,0,0,0,0,0
565,13900,0,0,0,02,1,0,0,1,0,0
566,13910,0,0,0,02,1,1,0,1,1,0
567,13920,0,0,1,02,1,1,1,1,1,1
568,13960,0,0,0,02,1,1,1,1,1,1
569,14000,0,0,1,02,1,1,1,1,1,1
570,14040,0,0,0,02,1,1,1,1,1,1
571,14070,0,0,0,02,0,1,1,0,1,1
572,14080,0,0,1,02,0,0,0,0,0,0
573,14120,0,0,0,02,0,0,0,0,0,0
574,14160,0,0,1,02,0,0,0,0,0,0
575,14200,0,0,0,02,0,0,0,0,0,0
576,14240,0,0,1,02,0,0,0,0,0,0
577,14280,0,0,0,02,0,0,0,0,0,0
578,14320,0,0,1,02,0,0,0,0,0,0
579,14360,0,0,0,02,0,0,0,0,0,0
580,14400,0,0,1,02,0,0,0,0,0,0
581,14440,0,0,0,02,0,0,0,0,0,0
582,14480,0,0,1,02,0,0,0,0,0,0
583,14520,0,0,0,02,0,0,0,0,0,0
584,14560,0,0,1,02,0,0,0,0,0,0
585,14600,0,0,0,02,0,0,0,0,0,0
586,14620,0,0,0,02,1,0,0,1,0,0
587,14630,0,0,0,02,1,1,0,1,1,0
588,14640,0,0,1,02,1,1,1,1,1,1
589,14680,0,0,0,02,1,1,1,1,1,1
590,14710,0,0,0,02,0,1,1,0,1,1
591,14720,0,0,1,02,0,0,0,0,0,0
592,14760,0,0,0,02,0,0,0,0,0,0
593,14800,0,0,1,02,0,0,0,0,0,0
594,14840,0,0,0,02,0,0,0,0,0,0
595,14880,0,0,1,02,0,0,0,0,0,0
596,14920,0,0,0,02,0,0,0,0,0,0
597,14960,0,0,1,02,0,0,0,0,0,0
598,15000,0,0,0,02,0,0,0,0,0,0
599,15040,0,0,1,02,0,0,0,0,0,0
600,15080,0,0,0,02,0,0,0,0,0,0
601,15120,0,0,1,02,0,0,0,0,0,0
602,15160,0,0,0,02,0,0,0,0,0,0
603,15180,0,0,0,02,1,0,0,1,0,0
604,15190,0,0,0,02,1,1,0,1,1,0
605,15200,0,0,1,02,1,1,1,1,1,1
606,15240,0,0,0,02,1,1,1,1,1,1
607,15280,0,0,1,02,1,1,1,1,1,1
608,15320,0,0,0,02,1,1,1,1,1,1
609,15350,0,0,0,02,0,1,1,0,1,1
610,15360,0,0,1,02,0,0,0,0,0,0
611,15400,0,0,0,02,0,0,0,0,0,0
612,15440,0,0,1,02,0,0,0,0,0,0
613,15480,0,0,0,02,0,0,0,0,0,0
614,15520,0,0,1,02,0,0,0,0,0,0
615,15560,0,0,0,02,0,0,0,0,0,0
616,15600,0,0,1,02,0,0,0,0,0,0
617,15640,0,0,0,02,0,0,0,0,0,0
618,15680,0,0,1,02,0,0,0,0,0,0
619,15720,0,0,0,02,0,0,0,0,0,0
620,15760,0,0,1,02,0,0,0,0,0,0
621,15800,0,0,0,02,0,0,0,0,0,0
622,15840,0,0,1,02,0,0,0,0,0,0
623,15880,0,0,0,02,0,0,0,0,0,0
624,15900,0,0,0,02,1,0,0,1,0,0
625,15910,0,0,0,02,1,1,0,1,1,0
626,15920,0,0,1,02,1,1,1,1,1,1
627,15960,0,0,0,02,1,1,1,1,1,1
628,15990,0,0,0,02,0,1,1,0,1,1
629,16000,0,0,1,02,0,0,0,0,0,0
630,16040,0,0,0,02,0,0,0,0,0,0
631,16080,0,0,1,02,0,0,0,0,0,0
632,16120,0,0,0,02,0,0,0,0,0,0
633,16160,0,0,1,02,0,0,0,0,0,0
634,16200,0,0,0,02,0,0,0,0,0,0
635,16240,0,0,1,02,0,0,0,0,0,0
636,16280,0,0,0,02,0,0,0,0,0,0
637,16320,0,0,1,02,0,0,0,0,0,0
638,16360,0,0,0,02,0,0,0,0,0,0
639,16400,0,0,1,02,0,0,0,0,0,0
640,16440,0,0,0,02,0,0,0,0,0,0
641,16460,0,0,0,02,1,0,0,1,0,0
642,16470,0,0,0,02,1,1,0,1,1,0
643,16480,0,0,1,02,1,1,1,1,1,1
644,16520,0,0,0,02,1,1,1,1,1,1
645,16560,0,0,1,02,1,1,1,1,1,1
646,16600,0,0,0,02,1,1,1,1,1,1
647,16630,0,0,0,02,0,1,1,0,1,1
648,16640,0,0,1,02,0,0,0,0,0,0
649,16680,0,0,0,02,0,0,0,0,0,0
650,16720,0,0,1,02,0,0,0,0,0,0
651,16760,0,0,0,02,0,0,0,0,0,0
652,16800,0,0,1,02,0,0,0,0,0,0
653,16840,0,0,0,02,0,0,0,0,0,0
654,16880,0,0,1,02,0,0,0,0,0,0
655,16920,0,0,0,02,0,0,0,0,0,0
656,16940,0,1,0,02,0,0,0,0,0,0
657,16960,0,1,1,02,0,0,0,0,0,0
658,17000,0,1,0,02,0,0,0,0,0,0
659,17040,0,1,1,02,0,0,0,0,0,0
660,17080,0,1,0,02,0,0,0,0,0,0
661,17120,0,1,1,02,0,0,0,0,0,0
662,17160,0,1,0,02,0,0,0,0,0,0
663,17180,0,1,0,02,1,0,0,1,0,0
664,17190,0,1,0,02,1,1,0,1,1,0
665,17200,0,1,1,02,1,1,1,1,1,1
666,17240,0,1,0,02,1,1,1,1,1,1
667,17270,0,1,0,02,0,1,1,0,1,1
668,17280,0,1,1,02,0,0,0,0,0,0
669,17320,0,1,0,02,0,0,0,0,0,0
670,17340,0,0,0,02,0,0,0,0,0,0
671,17360,0,0,1,02,0,0,0,0,0,0
672,17400,0,0,0,02,0,0,0,0,0,0
673,17420,0,0,0,03,0,0,0,0,0,0
674,17440,0,0,1,03,0,0,0,0,0,0
675,17480,0,0,0,03,0,0,0,0,0,0
676,17520,0,0,1,03,0,0,0,0,0,0
677,17560,0,0,0,03,0,0,0,0,0,0
678,17600,0,0,1,03,0,0,0,0,0,0
679,17640,0,0,0,03,0,0,0,0,0,0
680,17680,0,0,1,03,0,0,0,0,0,0
681,17720,0,0,0,03,0,0,0,0,0,0
682,17760,0,0,1,03,0,0,0,0,0,0
683,17800,0,0,0,03,0,0,0,0,0,0
684,17840,0,0,1,03,0,0,0,0,0,0
685,17880,0,0,0,03,0,0,0,0,0,0
686,17900,1,0,0,03,0,0,0,0,0,0
687,17920,1,0,1,03,0,0,0,0,0,0
688,17960,1,0,0,03,0,0,0,0,0,0
689,18000,1,0,1,03,0,0,0,0,0,0
690,18040,1,0,0,03,0,0,0,0,0,0
691,18080,1,0,1,03,0,0,0,0,0,0
692,18120,1,0,0,03,0,0,0,0,0,0
693,18160,1,0,1,03,0,0,0,0,0,0
694,18200,1,0,0,03,0,0,0,0,0,0
695,18230,0,0,0,03,0,0,0,0,0,0
696,18240,0,0,1,03,0,0,0,0,0,0
697,18280,0,0,0,03,0,0,0,0,0,0
698,18320,0,0,1,03,0,0,0,0,0,0
699,18360,0,0,0,03,0,0,0,0,0,0
700,18400,0,0,1,03,0,0,0,0,0,0
701,18440,0,0,0,03,0,0,0,0,0,0
702,18480,0,0,1,03,0,0,0,0,0,0
703,18520,0,0,0,03,0,0,0,0,0,0
704,18560,0,0,1,03,0,0,0,0,0,0
705,18600,0,0,0,03,0,0,0,0,0,0
706,18640,0,0,1,03,0,0,0,0,0,0
707,18680,0,0,0,03,0,0,0,0,0,0
708,18720,0,0,1,03,0,0,0,0,0,0
709,18760,0,0,0,03,0,0,0,0,0,0
710,18780,0,0,0,03,1,0,0,1,0,0
711,18790,0,0,0,03,1,1,0,1,1,0
712,18800,0,0,1,03,1,1,1,1,1,1
713,18840,0,0,0,03,1,1,1,1,1,1
714,18870,0,0,0,03,0,1,1,0,1,1
715,18880,0,0,1,03,0,0,0,0,0,0
716,18920,0,0,0,03,0,0,0,0,0,0
717,18940,0,0,0,03,1,0,0,1,0,0
718,18950,0,0,0,03,1,1,0,1,1,0
719,18960,0,0,1,03,1,1,1,1,1,1
720,19000,0,0,0,03,1,1,1,1,1,1
721,19030,0,0,0,03,0,1,1,0,1,1
722,19040,0,0,1,03,0,0,0,0,0,0
723,19080,0,0,0,03,0,0,0,0,0,0
724,19100,0,0,0,03,1,0,0,1,0,0
725,19110,0,0,0,03,1,1,0,1,1,0
726,19120,0,0,1,03,1,1,1,1,1,1
727,19160,0,0,0,03,1,1,1,1,1,1
728,19190,0,0,0,03,0,1,1,0,1,1
729,19200,0,0,1,03,0,0,0,0,0,0
730,19240,0,0,0,03,0,0,0,0,0,0
731,19260,0,0,0,03,1,0,0,1,0,0
732,19270,0,0,0,03,1,1,0,1,1,0
733,19280,0,0,1,03,1,1,1,1,1,1
734,19320,0,0,0,03,1,1,1,1,1,1
735,19350,0,0,0,03,0,1,1,0,1,1
736,19360,0,0,1,03,0,0,0,0,0,0
737,19400,0,0,0,03,0,0,0,0,0,0
738,19440,0,0,1,03,0,0,0,0,0,0
739,19480,0,0,0,03,0,0,0,0,0,0
740,19520,0,0,1,03,0,0,0,0,0,0
741,19560,0,0,0,03,0,0,0,0,0,0
742,19600,0,0,1,03,0,0,0,0,0,0
743,19640,0,0,0,03,0,0,0,0,0,0
744,19680,0,0,1,03,0,0,0,0,0,0
745,19720,0,0,0,03,0,0,0,0,0,0
746,19760,0,0,1,03,0,0,0,0,0,0
747,19800,0,0,0,03,0,0,0,0,0,0
748,19840,0,0,1,03,0,0,0,0,0,0
749,19880,0,0,0,03,0,0,0,0,0,0
750,19920,0,0,1,03,0,0,0,0,0,0
751,19960,0,0,0,03,0,0,0,0,0,0
752,20000,0,0,1,03,0,0,0,0,0,0
753,20040,0,0,0,03,0,0,0,0,0,0
754,20060,0,0,0,03,1,0,0,1,0,0
755,20070,0,0,0,03,1,1,0,1,1,0
756,20080,0,0,1,03,1,1,1,1,1,1
757,20120,0,0,0,03,1,1,1,1,1,1
758,20150,0,0,0,03,0,1,1,0,1,1
759,20160,0,0,1,03,0,0,0,0,0,0
760,20200,0,0,0,03,0,0,0,0,0,0
761,20220,0,0,0,03,1,0,0,1,0,0
762,20230,0,0,0,03,1,1,0,1,1,0
763,20240,0,0,1,03,1,1,1,1,1,1
764,20280,0,0,0,03,1,1,1,1,1,1
765,20310,0,0,0,03,0,1,1,0,1,1
766,20320,0,0,1,03,0,0,0,0,0,0
767,20360,0,0,0,03,0,0,0,0,0,0
768,20380,0,0,0,03,1,0,0,1,0,0
769,20390,0,0,0,03,1,1,0,1,1,0
770,20400,0,0,1,03,1,1,1,1,1,1
771,20440,0,0,0,03,1,1,1,1,1,1
772,20470,0,0,0,03,0,1,1,0,1,1
773,20480,0,0,1,03,0,0,0,0,0,0
774,20520,0,0,0,03,0,0,0,0,0,0
775,20540,0,0,0,03,1,0,0,1,0,0
776,20550,0,0,0,03,1,1,0,1,1,0
777,20560,0,0,1,03,1,1,1,1,1,1
778,20600,0,0,0,03,1,1,1,1,1,1
779,20630,0,0,0,03,0,1,1,0,1,1
780,20640,0,0,1,03,0,0,0,0,0,0
781,20680,0,0,0,03,0,0,0,0,0,0
782,20720,0,0,1,03,0,0,0,0,0,0
783,20760,0,0,0,03,0,0,0,0,0,0
784,20800,0,0,1,03,0,0,0,0,0,0
785,20840,0,0,0,03,0,0,0,0,0,0
786,20880,0,0,1,03,0,0,0,0,0,0
787,20920,0,0,0,03,0,0,0,0,0,0
788,20960,0,0,1,03,0,0,0,0,0,0
789,21000,0,0,0,03,0,0,0,0,0,0
790,21040,0,0,1,03,0,0,0,0,0,0
791,21080,0,0,0,03,0,0,0,0,0,0
792,21120,0,0,1,03,0,0,0,0,0,0
793,21160,0,0,0,03,0,0,0,0,0,0
794,21200,0,0,1,03,0,0,0,0,0,0
795,21240,0,0,0,03,0,0,0,0,0,0
796,21280,0,0,1,03,0,0,0,0,0,0
797,21320,0,0,0,03,0,0,0,0,0,0
798,21340,0,0,0,03,1,0,0,1,0,0
799,21350,0,0,0,03,1,1,0,1,1,0
800,21360,0,0,1,03,1,1,1,1,1,1
801,21400,0,0,0,03,1,1,1,1,1,1
802,21430,0,0,0,03,0,1,1,0,1,1
803,21440,0,0,1,03,0,0,0,0,0,0
804,21480,0,0,0,03,0,0,0,0,0,0
805,21500,0,0,0,03,1,0,0,1,0,0
806,21510,0,0,0,03,1,1,0,1,1,0
807,21520,0,0,1,03,1,1,1,1,1,1
808,21560,0,0,0,03,1,1,1,1,1,1
809,21590,0,0,0,03,0,1,1,0,1,1
810,21600,0,0,1,03,0,0,0,0,0,0
811,21640,0,0,0,03,0,0,0,0,0,0
812,21660,0,0,0,03,1,0,0,1,0,0
813,21670,0,0,0,03,1,1,0,1,1,0
814,21680,0,0,1,03,1,1,1,1,1,1
815,21720,0,0,0,03,1,1,1,1,1,1
816,21750,0,0,0,03,0,1,1,0,1,1
817,21760,0,0,1,03,0,0,0,0,0,0
818,21800,0,0,0,03,0,0,0,0,0,0
819,21820,0,0,0,03,1,0,0,1,0,0
820,21830,0,0,0,03,1,1,0,1,1,0
821,21840,0,0,1,03,1,1,1,1,1,1
822,21880,0,0,0,03,1,1,1,1,1,1
823,21910,0,0,0,03,0,1,1,0,1,1
824,21920,0,0,1,03,0,0,0,0,0,0
825,21960,0,0,0,03,0,0,0,0,0,0
826,22000,0,0,1,03,0,0,0,0,0,0
827,22040,0,0,0,03,0,0,0,0,0,0
828,22080,0,0,1,03,0,0,0,0,0,0
829,22120,0,0,0,03,0,0,0,0,0,0
830,22160,0,0,1,03,0,0,0,0,0,0
831,22200,0,0,0,03,0,0,0,0,0,0
832,22240,0,0,1,03,0,0,0,0,0,0
833,22280,0,0,0,03,0,0,0,0,0,0
834,22320,0,0,1,03,0,0,0,0,0,0
835,22360,0,0,0,03,0,0,0,0,0,0
836,22400,0,0,1,03,0,0,0,0,0,0
837,22440,0,0,0,03,0,0,0,0,0,0
838,22480,0,0,1,03,0,0,0,0,0,0
839,22520,0,0,0,03,0,0,0,0,0,0
840,22560,0,0,1,03,0,0,0,0,0,0
841,22600,0,0,0,03,0,0,0,0,0,0
842,22620,0,0,0,03,1,0,0,1,0,0
843,22630,0,0,0,03,1,1,0,1,1,0
844,22640,0,0,1,03,1,1,1,1,1,1
845,22680,0,0,0,03,1,1,1,1,1,1
846,22710,0,0,0,03,0,1,1,0,1,1
847,22720,0,0,1,03,0,0,0,0,0,0
848,22760,0,0,0,03,0,0,0,0,0,0
849,22780,0,1,0,03,1,0,0,1,0,0
850,22790,0,1,0,03,1,1,0,1,1,0
851,22800,0,1,1,03,1,1,1,1,1,1
852,22840,0,1,0,03,1,1,1,1,1,1
853,22870,0,1,0,03,0,1,1,0,1,1
854,22880,0,1,1,03,0,0,0,0,0,0
855,22920,0,1,0,03,0,0,0,0,0,0
856,22940,0,1,0,03,1,0,0,1,0,0
857,22950,0,1,0,03,1,1,0,1,1,0
858,22960,0,1,1,03,1,1,1,1,1,1
859,23000,0,1,0,03,1,1,1,1,1,1
860,23030,0,1,0,03,0,1,1,0,1,1
861,23040,0,1,1,03,0,0,0,0,0,0
862,23080,0,1,0,03,0,0,0,0,0,0
863,23100,0,1,0,03,1,0,0,1,0,0
864,23110,0,1,0,03,1,1,0,1,1,0
865,23120,0,1,1,03,1,1,1,1,1,1
866,23160,0,1,0,03,1,1,1,1,1,1
867,23180,0,0,0,03,1,1,1,1,1,1
868,23190,0,0,0,03,0,1,1,0,1,1
869,23200,0,0,1,03,0,0,0,0,0,0
870,23240,0,0,0,03,0,0,0,0,0,0
871,23280,0,0,1,03,0,0,0,0,0,0
872,23320,0,0,0,03,0,0,0,0,0,0
873,23360,0,0,1,03,0,0,0,0,0,0
874,23400,0,0,0,03,0,0,0,0,0,0
875,23440,0,0,1,03,0,0,0,0,0,0
876,23480,0,0,0,03,0,0,0,0,0,0
877,23520,0,0,1,03,0,0,0,0,0,0
878,23560,0,0,0,03,0,0,0,0,0,0
879,23600,0,0,1,03,0,0,0,0,0,0
880,23640,0,0,0,03,0,0,0,0,0,0
881,23680,0,0,1,03,0,0,0,0,0,0
882,23720,0,0,0,03,0,0,0,0,0,0
883,23760,0,0,1,03,0,0,0,0,0,0
884,23800,0,0,0,03,0,0,0,0,0,0
885,23840,0,0,1,03,0,0,0,0,0,0
886,23880,0,0,0,03,0,0,0,0,0,0
887,23920,0,0,1,03,0,0,0,0,0,0
888,23970,0,0,0,04,0,0,0,0,0,0
889,24000,0,0,1,04,0,0,0,0,0,0
890,24040,0,0,0,04,0,0,0,0,0,0
891,24080,0,0,1,04,0,0,0,0,0,0
892,24120,0,0,0,04,0,0,0,0,0,0
893,24160,0,0,1,04,0,0,0,0,0,0
894,24200,0,0,0,04,0,0,0,0,0,0
895,24240,0,0,1,04,0,0,0,0,0,0
896,24280,0,0,0,04,0,0,0,0,0,0
897,24320,0,0,1,04,0,0,0,0,0,0
898,24360,0,0,0,04,0,0,0,0,0,0
899,24400,0,0,1,04,0,0,0,0,0,0
900,24440,0,0,0,04,0,0,0,0,0,0
901,24460,1,0,0,04,1,0,0,1,0,0
902,24470,1,0,0,04,1,1,0,1,1,0
903,24480,1,0,1,04,1,1,1,1,1,1
904,24520,1,0,0,04,1,1,1,1,1,1
905,24550,1,0,0,04,0,1,1,0,1,1
906,24560,1,0,1,04,0,0,0,0,0,0
907,24600,1,0,0,04,0,0,0,0,0,0
908,24620,1,0,0,04,1,0,0,1,0,0
909,24630,1,0,0,04,1,1,0,1,1,0
910,24640,1,0,1,04,1,1,1,1,1,1
911,24680,1,0,0,04,1,1,1,1,1,1
912,24710,1,0,0,04,0,1,1,0,1,1
913,24720,1,0,1,04,0,0,0,0,0,0
914,24760,1,0,0,04,0,0,0,0,0,0
915,24780,1,0,0,04,1,0,0,1,0,0
916,24790,0,0,0,04,1,1,0,1,1,0
917,24800,0,0,1,04,1,1,1,1,1,1
918,24840,0,0,0,04,1,1,1,1,1,1
919,24870,0,0,0,04,0,1,1,0,1,1
920,24880,0,0,1,04,0,0,0,0,0,0
921,24920,0,0,0,04,0,0,0,0,0,0
922,24940,0,0,0,04,1,0,0,1,0,0
923,24950,0,0,0,04,1,1,0,1,1,0
924,24960,0,0,1,04,1,1,1,1,1,1
925,25000,0,0,0,04,1,1,1,1,1,1
926,25030,0,0,0,04,0,1,1,0,1,1
927,25040,0,0,1,04,0,0,0,0,0,0
928,25080,0,0,0,04,0,0,0,0,0,0
929,25100,0,0,0,04,1,0,0,1,0,0
930,25110,0,0,0,04,1,1,0,1,1,0
931,25120,0,0,1,04,1,1,1,1,1,1
932,25160,0,0,0,04,1,1,1,1,1,1
933,25190,0,0,0,04,0,1,1,0,1,1
934,25200,0,0,1,04,0,0,0,0,0,0
935,25240,0,0,0,04,0,0,0,0,0,0
936,25280,0,0,1,04,0,0,0,0,0,0
937,25320,0,0,0,04,0,0,0,0,0,0
938,25360,0,0,1,04,0,0,0,0,0,0
939,25400,0,0,0,04,0,0,0,0,0,0
940,25440,0,0,1,04,0,0,0,0,0,0
941,25480,0,0,0,04,0,0,0,0,0,0
942,25520,0,0,1,04,0,0,0,0,0,0
943,25560,0,0,0,04,0,0,0,0,0,0
944,25600,0,0,1,04,0,0,0,0,0,0
945,25640,0,0,0,04,0,0,0,0,0,0
946,25680,0,0,1,04,0,0,0,0,0,0
947,25720,0,0,0,04,0,0,0,0,0,0
948,25740,0,0,0,04,1,0,0,1,0,0
949,25750,0,0,0,04,1,1,0,1,1,0
950,25760,0,0,1,04,1,1,1,1,1,1
951,25800,0,0,0,04,1,1,1,1,1,1
952,25830,0,0,0,04,0,1,1,0,1,1
953,25840,0,0,1,04,0,0,0,0,0,0
954,25880,0,0,0,04,0,0,0,0,0,0
955,25900,0,0,0,04,1,0,0,1,0,0
956,25910,0,0,0,04,1,1,0,1,1,0
957,25920,0,0,1,04,1,1,1,1,1,1
958,25960,0,0,0,04,1,1,1,1,1,1
959,25990,0,0,0,04,0,1,1,0,1,1
960,26000,0,0,1,04,0,0,0,0,0,0
961,26040,0,0,0,04,0,0,0,0,0,0
962,26060,0,0,0,04,1,0,0,1,0,0
963,26070,0,0,0,04,1,1,0,1,1,0
964,26080,0,0,1,04,1,1,1,1,1,1
965,26120,0,0,0,04,1,1,1,1,1,1
966,26150,0,0,0,04,0,1,1,0,1,1
967,26160,0,0,1,04,0,0,0,0,0,0
968,26200,0,0,0,04,0,0,0,0,0,0
969,26220,0,0,0,04,1,0,0,1,0,0
970,26230,0,0,0,04,1,1,0,1,1,0
971,26240,0,0,1,04,1,1,1,1,1,1
972,26280,0,0,0,04,1,1,1,1,1,1
973,26310,0,0,0,04,0,1,1,0,1,1
974,26320,0,0,1,04,0,0,0,0,0,0
975,26360,0,0,0,04,0,0,0,0,0,0
976,26380,0,0,0,04,1,0,0,1,0,0
977,26390,0,0,0,04,1,1,0,1,1,0
978,26400,0,0,1,04,1,1,1,1,1,1
979,26440,0,0,0,04,1,1,1,1,1,1
980,26470,0,0,0,04,0,1,1,0,1,1
981,26480,0,0,1,04,0,0,0,0,0,0
982,26520,0,0,0,04,0,0,0,0,0,0
983,26560,0,0,1,04,0,0,0,0,0,0
984,26600,0,0,0,04,0,0,0,0,0,0
985,26640,0,0,1,04,0,0,0,0,0,0
986,26680,0,0,0,04,0,0,0,0,0,0
987,26720,0,0,1,04,0,0,0,0,0,0
988,26760,0,0,0,04,0,0,0,0,0,0
989,26800,0,0,1,04,0,0,0,0,0,0
990,26840,0,0,0,04,0,0,0,0,0,0
991,26880,0,0,1,04,0,0,0,0,0,0
992,26920,0,0,0,04,0,0,0,0,0,0
993,26960,0,0,1,04,0,0,0,0,0,0
994,27000,0,0,0,04,0,0,0,0,0,0
995,27020,0,0,0,04,1,0,0,1,0,0
996,27030,0,0,0,04,1,1,0,1,1,0
997,27040,0,0,1,04,1,1,1,1,1,1
998,27080,0,0,0,04,1,1,1,1,1,1
999,27110,0,0,0,04,0,1,1,0,1,1
1000,27120,0,0,1,04,0,0,0,0,0,0
1001,27160,0,0,0,04,0,0,0,0,0,0
1002,27180,0,0,0,04,1,0,0,1,0,0
1003,27190,0,0,0,04,1,1,0,1,1,0
1004,27200,0,0,1,04,1,1,1,1,1,1
1005,27240,0,0,0,04,1,1,1,1,1,1
1006,27270,0,0,0,04,0,1,1,0,1,1
1007,27280,0,0,1,04,0,0,0,0,0,0
1008,27320,0,0,0,04,0,0,0,0,0,0
1009,27340,0,0,0,04,1,0,0,1,0,0
1010,27350,0,0,0,04,1,1,0,1,1,0
1011,27360,0,0,1,04,1,1,1,1,1,1
1012,27400,0,0,0,04,1,1,1,1,1,1
1013,27430,0,0,0,04,0,1,1,0,1,1
1014,27440,0,0,1,04,0,0,0,0,0,0
1015,27480,0,0,0,04,0,0,0,0,0,0
1016,27500,0,0,0,04,1,0,0,1,0,0
1017,27510,0,0,0,04,1,1,0,1,1,0
1018,27520,0,0,1,04,1,1,1,1,1,1
1019,27560,0,0,0,04,1,1,1,1,1,1
1020,27590,0,0,0,04,0,1,1,0,1,1
1021,27600,0,0,1,04,0,0,0,0,0,0
1022,27640,0,0,0,04,0,0,0,0,0,0
1023,27660,0,0,0,04,1,0,0,1,0,0
1024,27670,0,0,0,04,1,1,0,1,1,0
1025,27680,0,0,1,04,1,1,1,1,1,1
1026,27720,0,0,0,04,1,1,1,1,1,1
1027,27750,0,0,0,04,0,1,1,0,1,1
1028,27760,0,0,1,04,0,0,0,0,0,0
1029,27800,0,0,0,04,0,0,0,0,0,0
1030,27840,0,0,1,04,0,0,0,0,0,0
1031,27880,0,0,0,04,0,0,0,0,0,0
1032,27920,0,0,1,04,0,0,0,0,0,0
1033,27960,0,0,0,04,0,0,0,0,0,0
1034,28000,0,0,1,04,0,0,0,0,0,0
1035,28040,0,0,0,04,0,0,0,0,0,0
1036,28080,0,0,1,04,0,0,0,0,0,0
1037,28120,0,0,0,04,0,0,0,0,0,0
1038,28160,0,0,1,04,0,0,0,0,0,0
1039,28200,0,0,0,04,0,0,0,0,0,0
1040,28240,0,0,1,04,0,0,0,0,0,0
1041,28280,0,0,0,04,0,0,0,0,0,0
1042,28300,0,0,0,04,1,0,0,1,0,0
1043,28310,0,0,0,04,1,1,0,1,1,0
1044,28320,0,0,1,04,1,1,1,1,1,1
1045,28360,0,0,0,04,1,1,1,1,1,1
1046,28390,0,0,0,04,0,1,1,0,1,1
1047,28400,0,0,1,04,0,0,0,0,0,0
1048,28440,0,0,0,04,0,0,0,0,0,0
1049,28460,0,0,0,04,1,0,0,1,0,0
1050,28470,0,0,0,04,1,1,0,1,1,0
1051,28480,0,0,1,04,1,1,1,1,1,1
1052,28520,0,0,0,04,1,1,1,1,1,1
1053,28550,0,0,0,04,0,1,1,0,1,1
1054,28560,0,0,1,04,0,0,0,0,0,0
1055,28600,0,0,0,04,0,0,0,0,0,0
1056,28620,0,1,0,04,1,0,0,1,0,0
1057,28630,0,1,0,04,1,1,0,1,1,0
1058,28640,0,1,1,04,1,1,1,1,1,1
1059,28680,0,1,0,04,1,1,1,1,1,1
1060,28710,0,1,0,04,0,1,1,0,1,1
1061,28720,0,1,1,04,0,0,0,0,0,0
1062,28760,0,1,0,04,0,0,0,0,0,0
1063,28780,0,1,0,04,1,0,0,1,0,0
1064,28790,0,1,0,04,1,1,0,1,1,0
1065,28800,0,1,1,04,1,1,1,1,1,1
1066,28840,0,1,0,04,1,1,1,1,1,1
1067,28870,0,1,0,04,0,1,1,0,1,1
1068,28880,0,1,1,04,0,0,0,0,0,0
1069,28920,0,1,0,04,0,0,0,0,0,0
1070,28940,0,1,0,04,1,0,0,1,0,0
1071,28950,0,1,0,04,1,1,0,1,1,0
1072,28960,0,1,1,04,1,1,1,1,1,1
1073,29000,0,1,0,04,1,1,1,1,1,1
1074,29020,0,0,0,04,1,1,1,1,1,1
1075,29030,0,0,0,04,0,1,1,0,1,1
1076,29040,0,0,1,04,0,0,0,0,0,0
1077,29080,0,0,0,04,0,0,0,0,0,0
1078,29120,0,0,1,04,0,0,0,0,0,0
1079,29160,0,0,0,04,0,0,0,0,0,0
1080,29200,0,0,1,04,0,0,0,0,0,0
1081,29240,0,0,0,04,0,0,0,0,0,0
1082,29280,0,0,1,04,0,0,0,0,0,0
1083,29320,0,0,0,04,0,0,0,0,0,0
1084,29360,0,0,1,04,0,0,0,0,0,0
1085,29400,0,0,0,04,0,0,0,0,0,0
1086,29440,0,0,1,04,0,0,0,0,0,0
1087,29480,0,0,0,04,0,0,0,0,0,0
1088,29520,0,0,1,04,0,0,0,0,0,0
1089,29560,0,0,0,04,0,0,0,0,0,0
1090,29600,0,0,1,04,0,0,0,0,0,0
1091,29640,0,0,0,04,0,0,0,0,0,0
1092,29680,0,0,1,04,0,0,0,0,0,0
1093,29720,0,0,0,04,0,0,0,0,0,0
1094,29760,0,0,1,04,0,0,0,0,0,0
1095,29800,0,0,0,04,0,0,0,0,0,0
1096,29840,0,0,1,04,0,0,0,0,0,0
1097,29880,0,0,0,04,0,0,0,0,0,0
1098,29920,0,0,1,04,0,0,0,0,0,0
1099,29960,0,0,0,04,0,0,0,0,0,0
1100,30000,0,0,1,04,0,0,0,0,0,0
1101,30040,0,0,0,04,0,0,0,0,0,0
1102,30080,0,0,1,04,0,0,0,0,0,0
1103,30120,0,0,0,04,0,0,0,0,0,0
1104,30160,0,0,1,04,0,0,0,0,0,0
1105,30200,0,0,0,04,0,0,0,0,0,0
1106,30240,0,0,1,04,0,0,0,0,0,0
1107,30280,0,0,0,04,0,0,0,0,0,0
