Line#,Time,R1,G1,B1,R2,G2,B2,SELECT,CLK,LAT,OE
4592,-2397670,0,0,0,0,0,0,00,0,0,1
4593,-2397640,0,0,0,0,0,0,00,0,0,0
4594,-2397630,0,0,0,0,0,0,00,1,0,0
4595,-2397590,0,0,0,0,0,0,00,0,0,0
4596,-2397550,0,0,0,0,0,0,00,1,0,0
4597,-2397510,0,0,0,0,0,0,00,0,0,0
4598,-2397470,0,0,0,0,0,0,00,1,0,0
4599,-2397430,0,0,0,0,0,0,00,0,0,0
4600,-2397390,0,0,0,0,0,0,00,1,0,0
4601,-2397350,0,0,0,0,0,0,00,0,0,0
4602,-2397310,0,0,0,0,0,0,00,1,0,0
4603,-2397270,0,0,0,0,0,0,00,0,0,0
4604,-2397230,0,0,0,0,0,0,00,1,0,0
4605,-2397190,0,0,0,0,0,0,00,0,0,0
4606,-2397150,0,0,0,0,0,0,00,1,0,0
4607,-2397110,0,0,0,0,0,0,00,0,0,0
4608,-2397070,0,0,0,0,0,0,00,1,0,0
4609,-2397030,0,0,0,0,0,0,00,0,0,0
4610,-2396990,0,0,0,0,0,0,00,1,0,0
4611,-2396950,0,0,0,0,0,0,00,0,0,0
4612,-2396910,0,0,0,0,0,0,00,1,0,0
4613,-2396870,0,0,0,0,0,0,00,0,0,0
4614,-2396830,0,0,0,0,0,0,00,1,0,0
4615,-2396790,0,0,0,0,0,0,00,0,0,0
4616,-2396750,0,0,0,0,0,0,00,1,0,0
4617,-2396710,0,0,0,0,0,0,00,0,0,0
4618,-2396670,0,0,0,0,0,0,00,1,0,0
4619,-2396630,0,0,0,0,0,0,00,0,0,0
4620,-2396590,0,0,0,0,0,0,00,1,0,0
4621,-2396550,0,0,0,0,0,0,00,0,0,0
4622,-2396510,0,0,0,0,0,0,00,1,0,0
4623,-2396470,0,0,0,0,0,0,00,0,0,0
4624,-2396430,0,0,0,0,0,0,00,1,0,0
4625,-2396390,0,0,0,0,0,0,00,0,0,0
4626,-2396350,0,0,0,0,0,0,00,1,0,0
4627,-2396310,0,0,0,0,0,0,00,0,0,0
4628,-2396270,0,0,0,0,0,0,00,1,0,0
4629,-2396230,0,0,0,0,0,0,00,0,0,0
4630,-2396190,0,0,0,0,0,0,00,1,0,0
4631,-2396150,0,0,0,0,0,0,00,0,0,0
4632,-2396110,0,0,0,0,0,0,00,1,0,0
4633,-2396070,0,0,0,0,0,0,00,0,0,0
4634,-2396030,0,0,0,0,0,0,00,1,0,0
4635,-2395990,0,0,0,0,0,0,00,0,0,0
4636,-2395950,0,0,0,0,0,0,00,1,0,0
4637,-2395910,0,0,0,0,0,0,00,0,0,0
4638,-2395870,0,0,0,0,0,0,00,1,0,0
4639,-2395830,0,0,0,0,0,0,00,0,0,0
4640,-2395790,0,0,0,0,0,0,00,1,0,0
4641,-2395750,0,0,0,0,0,0,00,0,0,0
4642,-2395710,0,0,0,0,0,0,00,1,0,0
4643,-2395670,0,0,0,0,0,0,00,0,0,0
4644,-2395630,0,0,0,0,0,0,00,1,0,0
4645,-2395590,0,0,0,0,0,0,00,0,0,0
4646,-2395550,0,0,0,0,0,0,00,1,0,0
4647,-2395510,0,0,0,0,0,0,00,0,0,0
4648,-2395470,0,0,0,0,0,0,00,1,0,0
4649,-2395430,0,0,0,0,0,0,00,0,0,0
4650,-2395390,0,0,0,0,0,0,00,1,0,0
4651,-2395350,0,0,0,0,0,0,00,0,0,0
4652,-2395310,0,0,0,0,0,0,00,1,0,0
4653,-2395270,0,0,0,0,0,0,00,0,0,0
4654,-2395230,0,0,0,0,0,0,00,1,0,0
4655,-2395190,0,0,0,0,0,0,00,0,0,0
4656,-2395150,0,0,0,0,0,0,00,1,0,0
4657,-2395110,0,0,0,0,0,0,00,0,0,0
4658,-2395070,0,0,0,0,0,0,00,1,0,0
4659,-2395030,0,0,0,0,0,0,00,0,0,0
4660,-2394990,0,0,0,0,0,0,00,1,0,0
4661,-2394950,0,0,0,0,0,0,00,0,0,0
4662,-2394910,0,0,0,0,0,0,00,1,0,0
4663,-2394870,0,0,0,0,0,0,00,0,0,0
4664,-2394830,0,0,0,0,0,0,00,1,0,0
4665,-2394790,0,0,0,0,0,0,00,0,0,0
4666,-2394750,0,0,0,0,0,0,00,1,0,0
4667,-2394710,0,0,0,0,0,0,00,0,0,0
4668,-2394670,0,0,0,0,0,0,00,1,0,0
4669,-2394630,0,0,0,0,0,0,00,0,0,0
4670,-2394590,0,0,0,0,0,0,00,1,0,0
4671,-2394550,0,0,0,0,0,0,00,0,0,0
4672,-2394510,0,0,0,0,0,0,00,1,0,0
4673,-2394470,0,0,0,0,0,0,00,0,0,0
4674,-2394430,0,0,0,0,0,0,00,1,0,0
4675,-2394390,0,0,0,0,0,0,00,0,0,0
4676,-2394350,0,0,0,0,0,0,00,1,0,0
4677,-2394310,0,0,0,0,0,0,00,0,0,0
4678,-2394270,0,0,0,0,0,0,00,1,0,0
4679,-2394230,0,0,0,0,0,0,00,0,0,0
4680,-2394190,0,0,0,0,0,0,00,1,0,0
4681,-2394150,0,0,0,0,0,0,00,0,0,0
4682,-2394110,0,0,0,0,0,0,00,1,0,0
4683,-2394070,0,0,0,0,0,0,00,0,0,0
4684,-2394030,0,0,0,0,0,0,00,1,0,0
4685,-2393990,0,0,0,0,0,0,00,0,0,0
4686,-2393950,0,0,0,0,0,0,00,1,0,0
4687,-2393910,0,0,0,0,0,0,00,0,0,0
4688,-2393870,0,0,0,0,0,0,00,1,0,0
4689,-2393830,0,0,0,0,0,0,00,0,0,0
4690,-2393790,0,0,0,0,0,0,00,1,0,0
4691,-2393750,0,0,0,0,0,0,00,0,0,0
4692,-2393710,0,0,0,0,0,0,00,1,0,0
4693,-2393670,0,0,0,0,0,0,00,0,0,0
4694,-2393630,0,0,0,0,0,0,00,1,0,0
4695,-2393590,0,0,0,0,0,0,00,0,0,0
4696,-2393550,0,0,0,0,0,0,00,1,0,0
4697,-2393510,0,0,0,0,0,0,00,0,0,0
4698,-2393470,0,0,0,0,0,0,00,1,0,0
4699,-2393430,0,0,0,0,0,0,00,0,0,0
4700,-2393390,0,0,0,0,0,0,00,1,0,0
4701,-2393350,0,0,0,0,0,0,00,0,0,0
4702,-2393310,0,0,0,0,0,0,00,1,0,0
4703,-2393270,0,0,0,0,0,0,00,0,0,0
4704,-2393230,0,0,0,0,0,0,00,1,0,0
4705,-2393190,0,0,0,0,0,0,00,0,0,0
4706,-2393150,0,0,0,0,0,0,00,1,0,0
4707,-2393110,0,0,0,0,0,0,00,0,0,0
4708,-2393070,0,0,0,0,0,0,00,1,0,0
4709,-2393030,0,0,0,0,0,0,00,0,0,0
4710,-2392990,0,0,0,0,0,0,00,1,0,0
4711,-2392950,0,0,0,0,0,0,00,0,0,0
4712,-2392910,0,0,0,0,0,0,00,1,0,0
4713,-2392870,0,0,0,0,0,0,00,0,0,0
4714,-2392830,0,0,0,0,0,0,00,1,0,0
4715,-2392790,0,0,0,0,0,0,00,0,0,0
4716,-2392750,0,0,0,0,0,0,00,1,0,0
4717,-2392710,0,0,0,0,0,0,00,0,0,0
4718,-2392670,0,0,0,0,0,0,00,1,0,0
4719,-2392630,0,0,0,0,0,0,00,0,0,0
4720,-2392590,0,0,0,0,0,0,00,1,0,0
4721,-2392550,0,0,0,0,0,0,00,0,0,0
4722,-2392510,0,0,0,0,0,0,00,1,0,0
4723,-2392470,0,0,0,0,0,0,00,0,0,0
4724,-2392430,0,0,0,0,0,0,00,1,0,0
4725,-2392390,0,0,0,0,0,0,00,0,0,0
4726,-2392350,0,0,0,0,0,0,00,1,0,0
4727,-2392310,0,0,0,0,0,0,00,0,0,0
4728,-2392270,0,0,0,0,0,0,00,1,0,0
4729,-2392230,0,0,0,0,0,0,00,0,0,0
4730,-2392190,0,0,0,0,0,0,00,1,0,0
4731,-2392150,0,0,0,0,0,0,00,0,0,0
4732,-2392110,0,0,0,0,0,0,00,1,0,0
4733,-2392070,0,0,0,0,0,0,00,0,0,0
4734,-2392030,0,0,0,0,0,0,00,1,0,0
4735,-2391990,0,0,0,0,0,0,00,0,0,0
4736,-2391950,0,0,0,0,0,0,00,1,0,0
4737,-2391910,0,0,0,0,0,0,00,0,0,0
4738,-2391900,0,0,0,0,0,0,01,0,0,0
4739,-2391870,0,0,0,0,0,0,01,1,0,0
4740,-2391830,0,0,0,0,0,0,01,0,0,0
4741,-2391790,0,0,0,0,0,0,01,1,0,0
4742,-2391750,0,0,0,0,0,0,01,0,0,0
4743,-2391710,0,0,0,0,0,0,01,1,0,0
4744,-2391670,0,0,0,0,0,0,01,0,0,0
4745,-2391630,0,0,0,0,0,0,01,1,0,0
4746,-2391590,0,0,0,0,0,0,01,0,0,0
4747,-2391550,0,0,0,0,0,0,01,1,0,0
4748,-2391510,0,0,0,0,0,0,01,0,0,0
4749,-2391470,0,0,0,0,0,0,01,1,0,0
4750,-2391430,0,0,0,0,0,0,01,0,0,0
4751,-2391410,0,0,0,0,0,0,01,0,0,1
4752,-2391390,0,0,0,0,0,0,01,1,0,1
4753,-2391350,0,0,0,0,0,0,01,0,0,1
4754,-2391310,0,0,0,0,0,0,01,1,0,1
4755,-2391270,0,0,0,0,0,0,01,0,0,1
4756,-2391230,0,0,0,0,0,0,01,1,0,1
4757,-2391190,0,0,0,0,0,0,01,0,0,1
4758,-2391150,0,0,0,0,0,0,01,1,0,1
4759,-2391110,0,0,0,0,0,0,01,0,0,1
4760,-2391080,0,0,0,0,0,0,01,0,0,0
4761,-2391070,0,0,0,0,0,0,01,1,0,0
4762,-2391030,0,0,0,0,0,0,01,0,0,0
4763,-2390990,0,0,0,0,0,0,01,1,0,0
4764,-2390950,0,0,0,0,0,0,01,0,0,0
4765,-2390910,0,0,0,0,0,0,01,1,0,0
4766,-2390870,0,0,0,0,0,0,01,0,0,0
4767,-2390830,0,0,0,0,0,0,01,1,0,0
4768,-2390790,0,0,0,0,0,0,01,0,0,0
4769,-2390750,0,0,0,0,0,0,01,1,0,0
4770,-2390710,0,0,0,0,0,0,01,0,0,0
4771,-2390670,0,0,0,0,0,0,01,1,0,0
4772,-2390630,0,0,0,0,0,0,01,0,0,0
4773,-2390590,0,0,0,0,0,0,01,1,0,0
4774,-2390550,0,0,0,0,0,0,01,0,0,0
4775,-2390510,0,0,0,0,0,0,01,1,0,0
4776,-2390470,0,0,0,0,0,0,01,0,0,0
4777,-2390430,0,0,0,0,0,0,01,1,0,0
4778,-2390390,0,0,0,0,0,0,01,0,0,0
4779,-2390350,0,0,0,0,0,0,01,1,0,0
4780,-2390310,0,0,0,0,0,0,01,0,0,0
4781,-2390270,0,0,0,0,0,0,01,1,0,0
4782,-2390230,0,0,0,0,0,0,01,0,0,0
4783,-2390190,0,0,0,0,0,0,01,1,0,0
4784,-2390150,0,0,0,0,0,0,01,0,0,0
4785,-2390110,0,0,0,0,0,0,01,1,0,0
4786,-2390070,0,0,0,0,0,0,01,0,0,0
4787,-2390030,0,0,0,0,0,0,01,1,0,0
4788,-2389990,0,0,0,0,0,0,01,0,0,0
4789,-2389950,0,0,0,0,0,0,01,1,0,0
4790,-2389910,0,0,0,0,0,0,01,0,0,0
4791,-2389870,0,0,0,0,0,0,01,1,0,0
4792,-2389830,0,0,0,0,0,0,01,0,0,0
4793,-2389790,0,0,0,0,0,0,01,1,0,0
4794,-2389750,0,0,0,0,0,0,01,0,0,0
4795,-2389710,0,0,0,0,0,0,01,1,0,0
4796,-2389670,0,0,0,0,0,0,01,0,0,0
4797,-2389630,0,0,0,0,0,0,01,1,0,0
4798,-2389590,0,0,0,0,0,0,01,0,0,0
4799,-2389550,0,0,0,0,0,0,01,1,0,0
4800,-2389510,0,0,0,0,0,0,01,0,0,0
4801,-2389470,0,0,0,0,0,0,01,1,0,0
4802,-2389430,0,0,0,0,0,0,01,0,0,0
4803,-2389390,0,0,0,0,0,0,01,1,0,0
4804,-2389350,0,0,0,0,0,0,01,0,0,0
4805,-2389310,0,0,0,0,0,0,01,1,0,0
4806,-2389270,0,0,0,0,0,0,01,0,0,0
4807,-2389230,0,0,0,0,0,0,01,1,0,0
4808,-2389190,0,0,0,0,0,0,01,0,0,0
4809,-2389150,0,0,0,0,0,0,01,1,0,0
4810,-2389110,0,0,0,0,0,0,01,0,0,0
4811,-2389070,0,0,0,0,0,0,01,1,0,0
4812,-2389030,0,0,0,0,0,0,01,0,0,0
4813,-2388990,0,0,0,0,0,0,01,1,0,0
4814,-2388950,0,0,0,0,0,0,01,0,0,0
4815,-2388910,0,0,0,0,0,0,01,1,0,0
4816,-2388870,0,0,0,0,0,0,01,0,0,0
4817,-2388830,0,0,0,0,0,0,01,1,0,0
4818,-2388790,0,0,0,0,0,0,01,0,0,0
4819,-2388750,0,0,0,0,0,0,01,1,0,0
4820,-2388710,0,0,0,0,0,0,01,0,0,0
4821,-2388670,0,0,0,0,0,0,01,1,0,0
4822,-2388630,0,0,0,0,0,0,01,0,0,0
4823,-2388590,0,0,0,0,0,0,01,1,0,0
4824,-2388550,0,0,0,0,0,0,01,0,0,0
4825,-2388510,0,0,0,0,0,0,01,1,0,0
4826,-2388470,0,0,0,0,0,0,01,0,0,0
4827,-2388430,0,0,0,0,0,0,01,1,0,0
4828,-2388390,0,0,0,0,0,0,01,0,0,0
4829,-2388350,0,0,0,0,0,0,01,1,0,0
4830,-2388310,0,0,0,0,0,0,01,0,0,0
4831,-2388270,0,0,0,0,0,0,01,1,0,0
4832,-2388230,0,0,0,0,0,0,01,0,0,0
4833,-2388190,0,0,0,0,0,0,01,1,0,0
4834,-2388150,0,0,0,0,0,0,01,0,0,0
4835,-2388110,0,0,0,0,0,0,01,1,0,0
4836,-2388070,0,0,0,0,0,0,01,0,0,0
4837,-2388030,0,0,0,0,0,0,01,1,0,0
4838,-2387990,0,0,0,0,0,0,01,0,0,0
4839,-2387950,0,0,0,0,0,0,01,1,0,0
4840,-2387910,0,0,0,0,0,0,01,0,0,0
4841,-2387870,0,0,0,0,0,0,01,1,0,0
4842,-2387830,0,0,0,0,0,0,01,0,0,0
4843,-2387790,0,0,0,0,0,0,01,1,0,0
4844,-2387750,0,0,0,0,0,0,01,0,0,0
4845,-2387710,0,0,0,0,0,0,01,1,0,0
4846,-2387670,0,0,0,0,0,0,01,0,0,0
4847,-2387630,0,0,0,0,0,0,01,1,0,0
4848,-2387590,0,0,0,0,0,0,01,0,0,0
4849,-2387550,0,0,0,0,0,0,01,1,0,0
4850,-2387510,0,0,0,0,0,0,01,0,0,0
4851,-2387470,0,0,0,0,0,0,01,1,0,0
4852,-2387430,0,0,0,0,0,0,01,0,0,0
4853,-2387390,0,0,0,0,0,0,01,1,0,0
4854,-2387350,0,0,0,0,0,0,01,0,0,0
4855,-2387310,0,0,0,0,0,0,01,1,0,0
4856,-2387270,0,0,0,0,0,0,01,0,0,0
4857,-2387230,0,0,0,0,0,0,01,1,0,0
4858,-2387190,0,0,0,0,0,0,01,0,0,0
4859,-2387150,0,0,0,0,0,0,01,1,0,0
4860,-2387110,0,0,0,0,0,0,01,0,0,0
4861,-2387070,0,0,0,0,0,0,01,1,0,0
4862,-2387030,0,0,0,0,0,0,01,0,0,0
4863,-2386990,0,0,0,0,0,0,01,1,0,0
4864,-2386950,0,0,0,0,0,0,01,0,0,0
4865,-2386910,0,0,0,0,0,0,01,1,0,0
4866,-2386870,0,0,0,0,0,0,01,0,0,0
4867,-2386830,0,0,0,0,0,0,01,1,0,0
4868,-2386790,0,0,0,0,0,0,01,0,0,0
4869,-2386750,0,0,0,0,0,0,01,1,0,0
4870,-2386710,0,0,0,0,0,0,01,0,0,0
4871,-2386670,0,0,0,0,0,0,01,1,0,0
4872,-2386630,0,0,0,0,0,0,01,0,0,0
4873,-2386590,0,0,0,0,0,0,01,1,0,0
4874,-2386550,0,0,0,0,0,0,01,0,0,0
4875,-2386510,0,0,0,0,0,0,01,1,0,0
4876,-2386470,0,0,0,0,0,0,01,0,0,0
4877,-2386430,0,0,0,0,0,0,01,1,0,0
4878,-2386390,0,0,0,0,0,0,01,0,0,0
4879,-2386350,0,0,0,0,0,0,01,1,0,0
4880,-2386310,0,0,0,0,0,0,01,0,0,0
4881,-2386270,0,0,0,0,0,0,01,1,0,0
4882,-2386230,0,0,0,0,0,0,01,0,0,0
4883,-2386190,0,0,0,0,0,0,01,1,0,0
4884,-2386150,0,0,0,0,0,0,01,0,0,0
4885,-2386110,0,0,0,0,0,0,01,1,0,0
4886,-2386070,0,0,0,0,0,0,01,0,0,0
4887,-2386030,0,0,0,0,0,0,01,1,0,0
4888,-2385990,0,0,0,0,0,0,01,0,0,0
4889,-2385950,0,0,0,0,0,0,01,1,0,0
4890,-2385910,0,0,0,0,0,0,01,0,0,0
4891,-2385870,0,0,0,0,0,0,01,1,0,0
4892,-2385830,0,0,0,0,0,0,01,0,0,0
4893,-2385790,0,0,0,0,0,0,01,1,0,0
4894,-2385750,0,0,0,0,0,0,01,0,0,0
4895,-2385710,0,0,0,0,0,0,01,1,0,0
4896,-2385670,0,0,0,0,0,0,01,0,0,0
4897,-2385630,0,0,0,0,0,0,01,1,0,0
4898,-2385590,0,0,0,0,0,0,01,0,0,0
4899,-2385550,0,0,0,0,0,0,01,1,0,0
4900,-2385510,0,0,0,0,0,0,01,0,0,0
4901,-2385470,0,0,0,0,0,0,01,1,0,0
4902,-2385430,0,0,0,0,0,0,01,0,0,0
4903,-2385390,0,0,0,0,0,0,01,1,0,0
4904,-2385360,0,0,0,0,0,0,03,1,0,0
4905,-2385350,0,0,0,0,0,0,02,1,0,0
4906,-2385340,0,0,0,0,0,0,02,0,0,0
4907,-2385310,0,0,0,0,0,0,02,1,0,0
4908,-2385270,0,0,0,0,0,0,02,0,0,0
4909,-2385230,0,0,0,0,0,0,02,1,0,0
4910,-2385190,0,0,0,0,0,0,02,0,0,0
4911,-2385150,0,0,0,0,0,0,02,1,0,0
4912,-2385110,0,0,0,0,0,0,02,0,0,0
4913,-2385070,0,0,0,0,0,0,02,1,0,0
4914,-2385030,0,0,0,0,0,0,02,0,0,0
4915,-2384990,0,0,0,0,0,0,02,1,0,0
4916,-2384950,0,0,0,0,0,0,02,0,0,0
4917,-2384910,0,0,0,0,0,0,02,1,0,0
4918,-2384870,0,0,0,0,0,0,02,0,0,0
4919,-2384850,0,0,0,0,0,0,02,0,0,1
4920,-2384830,0,0,0,0,0,0,02,1,0,1
4921,-2384790,0,0,0,0,0,0,02,0,0,1
4922,-2384750,0,0,0,0,0,0,02,1,0,1
4923,-2384710,0,0,0,0,0,0,02,0,0,1
4924,-2384670,0,0,0,0,0,0,02,1,0,1
4925,-2384630,0,0,0,0,0,0,02,0,0,1
4926,-2384590,0,0,0,0,0,0,02,1,0,1
4927,-2384550,0,0,0,0,0,0,02,0,0,1
4928,-2384520,0,0,0,0,0,0,02,0,0,0
4929,-2384510,0,0,0,0,0,0,02,1,0,0
4930,-2384470,0,0,0,0,0,0,02,0,0,0
4931,-2384430,0,0,0,0,0,0,02,1,0,0
4932,-2384390,0,0,0,0,0,0,02,0,0,0
4933,-2384350,0,0,0,0,0,0,02,1,0,0
4934,-2384310,0,0,0,0,0,0,02,0,0,0
4935,-2384270,0,0,0,0,0,0,02,1,0,0
4936,-2384230,0,0,0,0,0,0,02,0,0,0
4937,-2384190,0,0,0,0,0,0,02,1,0,0
4938,-2384150,0,0,0,0,0,0,02,0,0,0
4939,-2384110,0,0,0,0,0,0,02,1,0,0
4940,-2384070,0,0,0,0,0,0,02,0,0,0
4941,-2384030,0,0,0,0,0,0,02,1,0,0
4942,-2383990,0,0,0,0,0,0,02,0,0,0
4943,-2383950,0,0,0,0,0,0,02,1,0,0
4944,-2383910,0,0,0,0,0,0,02,0,0,0
4945,-2383870,0,0,0,0,0,0,02,1,0,0
4946,-2383830,0,0,0,0,0,0,02,0,0,0
4947,-2383790,0,0,0,0,0,0,02,1,0,0
4948,-2383750,0,0,0,0,0,0,02,0,0,0
4949,-2383710,0,0,0,0,0,0,02,1,0,0
4950,-2383660,0,0,0,0,0,0,02,0,0,0
4951,-2383630,0,0,0,0,0,0,02,1,0,0
4952,-2383580,0,0,0,0,0,0,02,0,0,0
4953,-2383550,0,0,0,0,0,0,02,1,0,0
4954,-2383500,0,0,0,0,0,0,02,0,0,0
4955,-2383470,0,0,0,0,0,0,02,1,0,0
4956,-2383430,0,0,0,0,0,0,02,0,0,0
4957,-2383390,0,0,0,0,0,0,02,1,0,0
4958,-2383340,0,0,0,0,0,0,02,0,0,0
4959,-2383310,0,0,0,0,0,0,02,1,0,0
4960,-2383270,0,0,0,0,0,0,02,0,0,0
4961,-2383230,0,0,0,0,0,0,02,1,0,0
4962,-2383190,0,0,0,0,0,0,02,0,0,0
4963,-2383150,0,0,0,0,0,0,02,1,0,0
4964,-2383110,0,0,0,0,0,0,02,0,0,0
4965,-2383070,0,0,0,0,0,0,02,1,0,0
4966,-2383030,0,0,0,0,0,0,02,0,0,0
4967,-2382990,0,0,0,0,0,0,02,1,0,0
4968,-2382950,0,0,0,0,0,0,02,0,0,0
4969,-2382910,0,0,0,0,0,0,02,1,0,0
4970,-2382870,0,0,0,0,0,0,02,0,0,0
4971,-2382830,0,0,0,0,0,0,02,1,0,0
4972,-2382790,0,0,0,0,0,0,02,0,0,0
4973,-2382750,0,0,0,0,0,0,02,1,0,0
4974,-2382710,0,0,0,0,0,0,02,0,0,0
4975,-2382670,0,0,0,0,0,0,02,1,0,0
4976,-2382620,0,0,0,0,0,0,02,0,0,0
4977,-2382590,0,0,0,0,0,0,02,1,0,0
4978,-2382540,0,0,0,0,0,0,02,0,0,0
4979,-2382510,0,0,0,0,0,0,02,1,0,0
4980,-2382470,0,0,0,0,0,0,02,0,0,0
4981,-2382430,0,0,0,0,0,0,02,1,0,0
4982,-2382380,0,0,0,0,0,0,02,0,0,0
4983,-2382350,0,0,0,0,0,0,02,1,0,0
4984,-2382300,0,0,0,0,0,0,02,0,0,0
4985,-2382270,0,0,0,0,0,0,02,1,0,0
4986,-2382220,0,0,0,0,0,0,02,0,0,0
4987,-2382190,0,0,0,0,0,0,02,1,0,0
4988,-2382140,0,0,0,0,0,0,02,0,0,0
4989,-2382110,0,0,0,0,0,0,02,1,0,0
4990,-2382060,0,0,0,0,0,0,02,0,0,0
4991,-2382030,0,0,0,0,0,0,02,1,0,0
4992,-2381980,0,0,0,0,0,0,02,0,0,0
4993,-2381950,0,0,0,0,0,0,02,1,0,0
4994,-2381900,0,0,0,0,0,0,02,0,0,0
4995,-2381870,0,0,0,0,0,0,02,1,0,0
4996,-2381820,0,0,0,0,0,0,02,0,0,0
4997,-2381790,0,0,0,0,0,0,02,1,0,0
4998,-2381740,0,0,0,0,0,0,02,0,0,0
4999,-2381710,0,0,0,0,0,0,02,1,0,0
5000,-2381660,0,0,0,0,0,0,02,0,0,0
5001,-2381630,0,0,0,0,0,0,02,1,0,0
5002,-2381580,0,0,0,0,0,0,02,0,0,0
5003,-2381550,0,0,0,0,0,0,02,1,0,0
5004,-2381500,0,0,0,0,0,0,02,0,0,0
5005,-2381470,0,0,0,0,0,0,02,1,0,0
5006,-2381420,0,0,0,0,0,0,02,0,0,0
5007,-2381390,0,0,0,0,0,0,02,1,0,0
5008,-2381350,0,0,0,0,0,0,02,0,0,0
5009,-2381310,0,0,0,0,0,0,02,1,0,0
5010,-2381270,0,0,0,0,0,0,02,0,0,0
5011,-2381230,0,0,0,0,0,0,02,1,0,0
5012,-2381190,0,0,0,0,0,0,02,0,0,0
5013,-2381150,0,0,0,0,0,0,02,1,0,0
5014,-2381110,0,0,0,0,0,0,02,0,0,0
5015,-2381070,0,0,0,0,0,0,02,1,0,0
5016,-2381030,0,0,0,0,0,0,02,0,0,0
5017,-2380990,0,0,0,0,0,0,02,1,0,0
5018,-2380950,0,0,0,0,0,0,02,0,0,0
5019,-2380910,0,0,0,0,0,0,02,1,0,0
5020,-2380870,0,0,0,0,0,0,02,0,0,0
5021,-2380830,0,0,0,0,0,0,02,1,0,0
5022,-2380790,0,0,0,0,0,0,02,0,0,0
5023,-2380750,0,0,0,0,0,0,02,1,0,0
5024,-2380710,0,0,0,0,0,0,02,0,0,0
5025,-2380670,0,0,0,0,0,0,02,1,0,0
5026,-2380630,0,0,0,0,0,0,02,0,0,0
5027,-2380590,0,0,0,0,0,0,02,1,0,0
5028,-2380550,0,0,0,0,0,0,02,0,0,0
5029,-2380510,0,0,0,0,0,0,02,1,0,0
5030,-2380470,0,0,0,0,0,0,02,0,0,0
5031,-2380430,0,0,0,0,0,0,02,1,0,0
5032,-2380380,0,0,0,0,0,0,02,0,0,0
5033,-2380350,0,0,0,0,0,0,02,1,0,0
5034,-2380310,0,0,0,0,0,0,02,0,0,0
5035,-2380270,0,0,0,0,0,0,02,1,0,0
5036,-2380230,0,0,0,0,0,0,02,0,0,0
5037,-2380190,0,0,0,0,0,0,02,1,0,0
5038,-2380150,0,0,0,0,0,0,02,0,0,0
5039,-2380110,0,0,0,0,0,0,02,1,0,0
5040,-2380070,0,0,0,0,0,0,02,0,0,0
5041,-2380030,0,0,0,0,0,0,02,1,0,0
5042,-2379990,0,0,0,0,0,0,02,0,0,0
5043,-2379950,0,0,0,0,0,0,02,1,0,0
5044,-2379910,0,0,0,0,0,0,02,0,0,0
5045,-2379870,0,0,0,0,0,0,02,1,0,0
5046,-2379830,0,0,0,0,0,0,02,0,0,0
5047,-2379790,0,0,0,0,0,0,02,1,0,0
5048,-2379750,0,0,0,0,0,0,02,0,0,0
5049,-2379710,0,0,0,0,0,0,02,1,0,0
5050,-2379670,0,0,0,0,0,0,02,0,0,0
5051,-2379630,0,0,0,0,0,0,02,1,0,0
5052,-2379590,0,0,0,0,0,0,02,0,0,0
5053,-2379550,0,0,0,0,0,0,02,1,0,0
5054,-2379510,0,0,0,0,0,0,02,0,0,0
5055,-2379470,0,0,0,0,0,0,02,1,0,0
5056,-2379430,0,0,0,0,0,0,02,0,0,0
5057,-2379390,0,0,0,0,0,0,02,1,0,0
5058,-2379350,0,0,0,0,0,0,02,0,0,0
5059,-2379310,0,0,0,0,0,0,02,1,0,0
5060,-2379270,0,0,0,0,0,0,02,0,0,0
5061,-2379230,0,0,0,0,0,0,02,1,0,0
5062,-2379190,0,0,0,0,0,0,02,0,0,0
5063,-2379150,0,0,0,0,0,0,02,1,0,0
5064,-2379100,0,0,0,0,0,0,02,0,0,0
5065,-2379070,0,0,0,0,0,0,02,1,0,0
5066,-2379020,0,0,0,0,0,0,02,0,0,0
5067,-2378990,0,0,0,0,0,0,02,1,0,0
5068,-2378950,0,0,0,0,0,0,02,0,0,0
5069,-2378910,0,0,0,0,0,0,02,1,0,0
5070,-2378860,0,0,0,0,0,0,02,0,0,0
5071,-2378830,0,0,0,0,0,0,02,1,0,0
5072,-2378810,0,0,0,0,0,0,03,1,0,0
5073,-2378790,0,0,0,0,0,0,03,0,0,0
5074,-2378750,0,0,0,0,0,0,03,1,0,0
5075,-2378710,0,0,0,0,0,0,03,0,0,0
5076,-2378670,0,0,0,0,0,0,03,1,0,0
5077,-2378630,0,0,0,0,0,0,03,0,0,0
5078,-2378590,0,0,0,0,0,0,03,1,0,0
5079,-2378540,0,0,0,0,0,0,03,0,0,0
5080,-2378510,0,0,0,0,0,0,03,1,0,0
5081,-2378460,0,0,0,0,0,0,03,0,0,0
5082,-2378430,0,0,0,0,0,0,03,1,0,0
5083,-2378380,0,0,0,0,0,0,03,0,0,0
5084,-2378350,0,0,0,0,0,0,03,1,0,0
5085,-2378300,0,0,0,0,0,0,03,0,0,0
5086,-2378290,0,0,0,0,0,0,03,0,0,1
5087,-2378270,0,0,0,0,0,0,03,1,0,1
5088,-2378230,0,0,0,0,0,0,03,0,0,1
5089,-2378190,0,0,0,0,0,0,03,1,0,1
